Sample,ACCUMULATION_LEVEL,READS_USED,GC,WINDOWS,READ_STARTS,MEAN_BASE_QUALITY,NORMALIZED_COVERAGE,ERROR_BAR_WIDTH,SAMPLE,LIBRARY,READ_GROUP
CAP41WGS_MO028,All Reads,UNIQUE,60,24712094,2102183,6,2.805054,0.001935,,,
CAP41WGS_MO028,All Reads,UNIQUE,61,20544801,1975056,6,3.169988,0.002256,,,
CAP41WGS_MO028,All Reads,UNIQUE,62,16987338,1837308,6,3.566456,0.002631,,,
CAP41WGS_MO028,All Reads,UNIQUE,51,62773212,2866753,6,1.5059,0.000889,,,
CAP41WGS_MO028,All Reads,UNIQUE,63,14048460,1691531,6,3.970374,0.003053,,,
CAP41WGS_MO028,All Reads,UNIQUE,65,9600303,1395479,6,4.793123,0.004057,,,
CAP41WGS_MO028,All Reads,UNIQUE,66,7922087,1248484,5,5.196651,0.004651,,,
CAP41WGS_MO028,All Reads,UNIQUE,67,6448434,1092759,5,5.587922,0.005345,,,
CAP41WGS_MO028,All Reads,UNIQUE,68,5168154,938115,5,5.985505,0.00618,,,
CAP41WGS_MO028,All Reads,UNIQUE,69,4144924,796461,5,6.336189,0.0071,,,
CAP41WGS_MO028,All Reads,UNIQUE,70,3331053,667833,5,6.61099,0.00809,,,
CAP41WGS_MO028,All Reads,UNIQUE,71,2669917,549597,5,6.787765,0.009156,,,
CAP41WGS_MO028,All Reads,UNIQUE,72,2160214,453724,5,6.925883,0.010282,,,
CAP41WGS_MO028,All Reads,UNIQUE,73,1761175,372977,5,6.983284,0.011435,,,
CAP41WGS_MO028,All Reads,UNIQUE,75,1217720,250453,5,6.782019,0.013552,,,
CAP41WGS_MO028,All Reads,UNIQUE,64,11623423,1546731,6,4.387943,0.003528,,,
CAP41WGS_MO028,All Reads,UNIQUE,0,137628,1899,7,0.454986,0.010441,,,
CAP41WGS_MO028,All Reads,UNIQUE,99,133,319,10,79.089574,4.428166,,,
CAP41WGS_MO028,All Reads,ALL,99,133,344,10,38.088107,2.053573,,,
CAP41WGS_MO028,All Reads,ALL,26,46511797,378265,9,0.119761,0.000195,,,
CAP41WGS_MO028,All Reads,ALL,27,55200587,528370,9,0.140954,0.000194,,,
CAP41WGS_MO028,All Reads,ALL,28,63970372,714007,9,0.164364,0.000195,,,
CAP41WGS_MO028,All Reads,ALL,29,72520266,954950,8,0.193912,0.000198,,,
CAP41WGS_MO028,All Reads,ALL,30,80672875,1235767,8,0.225575,0.000203,,,
CAP41WGS_MO028,All Reads,ALL,31,88276440,1574578,8,0.262665,0.000209,,,
CAP41WGS_MO028,All Reads,ALL,32,95175441,1950134,8,0.301733,0.000216,,,
CAP41WGS_MO028,All Reads,ALL,33,101272012,2373811,8,0.345175,0.000224,,,
CAP41WGS_MO028,All Reads,ALL,34,106580575,2815076,8,0.388951,0.000232,,,
CAP41WGS_MO028,All Reads,ALL,35,110997872,3306023,8,0.438605,0.000241,,,
CAP41WGS_MO028,All Reads,ALL,36,114484260,3815821,8,0.490823,0.000251,,,
CAP41WGS_MO028,All Reads,ALL,37,116323554,4307443,8,0.545299,0.000263,,,
CAP41WGS_MO028,All Reads,ALL,38,116105623,4777467,8,0.605936,0.000277,,,
CAP41WGS_MO028,All Reads,ALL,39,114081347,5197823,7,0.670949,0.000294,,,
CAP41WGS_MO028,All Reads,ALL,40,110526771,5592699,7,0.745138,0.000315,,,
CAP41WGS_MO028,All Reads,ALL,41,105557564,5887689,7,0.821369,0.000339,,,
CAP41WGS_MO028,All Reads,ALL,42,99687188,6135501,7,0.906344,0.000366,,,
CAP41WGS_MO028,All Reads,ALL,43,93641152,6338777,7,0.99683,0.000396,,,
CAP41WGS_MO028,All Reads,ALL,44,88231115,6493687,7,1.083808,0.000425,,,
CAP41WGS_MO028,All Reads,ALL,45,83867340,6616488,7,1.161762,0.000452,,,
CAP41WGS_MO028,All Reads,ALL,46,80500873,6689863,7,1.223768,0.000473,,,
CAP41WGS_MO028,All Reads,ALL,100,339,1,5,0.043439,0.043439,,,
CAP41WGS_MO028,All Reads,ALL,24,30464428,183582,9,0.08874,0.000207,,,
CAP41WGS_MO028,All Reads,ALL,23,23610800,122344,9,0.076305,0.000218,,,
CAP41WGS_MO028,All Reads,ALL,22,17792869,79429,9,0.065738,0.000233,,,
CAP41WGS_MO028,All Reads,ALL,0,137628,2592,7,0.277339,0.005447,,,
CAP41WGS_MO028,All Reads,ALL,1,100510,17,7,0.002491,0.000604,,,
CAP41WGS_MO028,All Reads,ALL,2,116883,27,9,0.003402,0.000655,,,
CAP41WGS_MO028,All Reads,ALL,3,148757,25,9,0.002475,0.000495,,,
CAP41WGS_MO028,All Reads,ALL,4,164256,33,7,0.002959,0.000515,,,
CAP41WGS_MO028,All Reads,ALL,5,169310,48,10,0.004175,0.000603,,,
CAP41WGS_MO028,All Reads,ALL,6,190654,85,10,0.006565,0.000712,,,
CAP41WGS_MO028,All Reads,ALL,7,204746,121,10,0.008703,0.000791,,,
CAP41WGS_MO028,All Reads,ALL,8,232995,181,10,0.01144,0.00085,,,
CAP41WGS_MO028,All Reads,ALL,9,259590,232,10,0.013161,0.000864,,,
CAP41WGS_MO028,All Reads,ALL,47,77805265,6725595,7,1.272929,0.000491,,,
CAP41WGS_MO028,All Reads,ALL,10,302920,356,10,0.017306,0.000917,,,
CAP41WGS_MO028,All Reads,ALL,12,476417,700,9,0.021637,0.000818,,,
CAP41WGS_MO028,All Reads,ALL,13,625571,971,9,0.022857,0.000734,,,
CAP41WGS_MO028,All Reads,ALL,14,882957,1539,9,0.025667,0.000654,,,
CAP41WGS_MO028,All Reads,ALL,15,1295451,2411,10,0.027407,0.000558,,,
CAP41WGS_MO028,All Reads,ALL,16,1934534,3844,10,0.029261,0.000472,,,
CAP41WGS_MO028,All Reads,ALL,17,2903580,6381,10,0.032362,0.000405,,,
CAP41WGS_MO028,All Reads,ALL,18,4351124,10959,10,0.03709,0.000354,,,
CAP41WGS_MO028,All Reads,ALL,19,6421186,19074,10,0.043743,0.000317,,,
CAP41WGS_MO028,All Reads,ALL,20,9272096,30942,9,0.049142,0.000279,,,
CAP41WGS_MO028,All Reads,ALL,21,13036310,50246,9,0.056758,0.000253,,,
CAP41WGS_MO028,All Reads,ALL,11,368095,535,10,0.021403,0.000925,,,
CAP41WGS_MO028,All Reads,ALL,48,75098809,6762069,7,1.325956,0.00051,,,
CAP41WGS_MO028,All Reads,ALL,25,38195011,266600,9,0.102787,0.000199,,,
CAP41WGS_MO028,All Reads,ALL,50,67632983,6656714,7,1.449386,0.000562,,,
CAP41WGS_MO028,All Reads,ALL,77,919915,359337,5,5.752238,0.009596,,,
CAP41WGS_MO028,All Reads,ALL,78,817829,291210,5,5.243561,0.009717,,,
CAP41WGS_MO028,All Reads,ALL,79,712822,228932,5,4.729421,0.009885,,,
CAP41WGS_MO028,All Reads,ALL,80,607258,175908,5,4.265745,0.010171,,,
CAP41WGS_MO028,All Reads,ALL,81,510873,132383,4,3.815943,0.010488,,,
CAP41WGS_MO028,All Reads,ALL,82,429147,96775,4,3.320777,0.010675,,,
CAP41WGS_MO028,All Reads,ALL,83,353190,68006,4,2.835446,0.010873,,,
CAP41WGS_MO028,All Reads,ALL,84,276592,45108,4,2.401577,0.011308,,,
CAP41WGS_MO028,All Reads,ALL,85,201005,28923,4,2.118942,0.012459,,,
CAP41WGS_MO028,All Reads,ALL,87,88181,10280,4,1.716725,0.016932,,,
CAP41WGS_MO028,All Reads,ALL,76,1047677,446783,5,6.279887,0.009395,,,
CAP41WGS_MO028,All Reads,ALL,88,60854,6117,4,1.480239,0.018926,,,
CAP41WGS_MO028,All Reads,ALL,90,25762,1902,4,1.08721,0.024929,,,
CAP41WGS_MO028,All Reads,ALL,91,16609,1286,4,1.140197,0.031795,,,
CAP41WGS_MO028,All Reads,ALL,92,9922,787,4,1.168041,0.041636,,,
CAP41WGS_MO028,All Reads,ALL,93,6255,517,4,1.217155,0.05353,,,
CAP41WGS_MO028,All Reads,ALL,94,3553,534,6,2.213241,0.095776,,,
CAP41WGS_MO028,All Reads,ALL,95,1701,604,8,5.228959,0.212763,,,
CAP41WGS_MO028,All Reads,ALL,96,986,387,9,5.779851,0.293806,,,
CAP41WGS_MO028,All Reads,ALL,97,658,1074,10,24.035932,0.73343,,,
CAP41WGS_MO028,All Reads,ALL,49,71799062,6738059,7,1.38197,0.000532,,,
CAP41WGS_MO028,All Reads,ALL,98,328,1454,10,65.278948,1.711949,,,
CAP41WGS_MO028,All Reads,ALL,89,39446,3212,4,1.199099,0.021158,,,
CAP41WGS_MO028,All Reads,ALL,75,1217720,552229,5,6.678122,0.008987,,,
CAP41WGS_MO028,All Reads,ALL,86,134431,16832,4,1.843822,0.014212,,,
CAP41WGS_MO028,All Reads,ALL,73,1761175,842395,5,7.043619,0.007674,,,
CAP41WGS_MO028,All Reads,ALL,74,1450253,681804,5,6.923064,0.008384,,,
CAP41WGS_MO028,All Reads,ALL,52,57747767,6398406,6,1.631621,0.000645,,,
CAP41WGS_MO028,All Reads,ALL,53,53057696,6237409,6,1.731165,0.000693,,,
CAP41WGS_MO028,All Reads,ALL,54,48882375,6076343,6,1.830512,0.000743,,,
CAP41WGS_MO028,All Reads,ALL,55,45201564,5905982,6,1.924072,0.000792,,,
CAP41WGS_MO028,All Reads,ALL,56,41654980,5722637,6,2.023074,0.000846,,,
CAP41WGS_MO028,All Reads,ALL,57,37884218,5510238,6,2.141877,0.000912,,,
CAP41WGS_MO028,All Reads,ALL,58,33727560,5309702,6,2.31829,0.001006,,,
CAP41WGS_MO028,All Reads,ALL,59,29225947,5080985,6,2.560129,0.001136,,,
CAP41WGS_MO028,All Reads,ALL,60,24712094,4816751,6,2.8703,0.001308,,,
CAP41WGS_MO028,All Reads,ALL,61,20544801,4536906,6,3.251924,0.001527,,,
CAP41WGS_MO028,All Reads,ALL,51,62773212,6559922,6,1.538888,0.000601,,,
CAP41WGS_MO028,All Reads,ALL,63,14048460,3893464,6,4.08122,0.002068,,,
CAP41WGS_MO028,All Reads,ALL,62,16987338,4227421,6,3.664652,0.001782,,,
CAP41WGS_MO028,All Reads,ALL,71,2669917,1270244,5,7.00603,0.006216,,,
CAP41WGS_MO028,All Reads,ALL,70,3331053,1540998,5,6.812447,0.005488,,,
CAP41WGS_MO028,All Reads,ALL,69,4144924,1845119,5,6.555267,0.004826,,,
CAP41WGS_MO028,All Reads,ALL,68,5168154,2169541,5,6.181801,0.004197,,,
CAP41WGS_MO028,All Reads,ALL,72,2160214,1032618,5,7.039236,0.006927,,,
CAP41WGS_MO028,All Reads,ALL,66,7922087,2878936,6,5.351493,0.003154,,,
CAP41WGS_MO028,All Reads,ALL,65,9600303,3222094,6,4.942377,0.002753,,,
CAP41WGS_MO028,All Reads,ALL,64,11623423,3567151,6,4.519288,0.002393,,,
CAP41WGS_MO028,All Reads,ALL,67,6448434,2526507,5,5.769642,0.00363,,,
CAP41WGS_MO029,All Reads,UNIQUE,39,114081347,2793789,7,0.769094,0.00046,,,
CAP41WGS_MO029,All Reads,UNIQUE,32,95175441,1298685,8,0.428528,0.000376,,,
CAP41WGS_MO029,All Reads,UNIQUE,33,101272012,1521753,8,0.471906,0.000383,,,
CAP41WGS_MO029,All Reads,UNIQUE,34,106580575,1746795,8,0.514712,0.000389,,,
CAP41WGS_MO029,All Reads,UNIQUE,35,110997872,1988286,8,0.562555,0.000399,,,
CAP41WGS_MO029,All Reads,UNIQUE,36,114484260,2234234,8,0.612891,0.00041,,,
CAP41WGS_MO029,All Reads,UNIQUE,31,88276440,1097055,8,0.390287,0.000373,,,
CAP41WGS_MO029,All Reads,UNIQUE,37,116323554,2452818,8,0.662214,0.000423,,,
CAP41WGS_MO029,All Reads,UNIQUE,38,116105623,2651890,8,0.717303,0.00044,,,
CAP41WGS_MO029,All Reads,UNIQUE,40,110526771,2903564,7,0.82502,0.000484,,,
CAP41WGS_MO029,All Reads,UNIQUE,46,80500873,3029133,7,1.18173,0.000679,,,
CAP41WGS_MO029,All Reads,UNIQUE,42,99687188,2990575,7,0.942141,0.000545,,,
CAP41WGS_MO029,All Reads,UNIQUE,43,93641152,3008551,7,1.009,0.000582,,,
CAP41WGS_MO029,All Reads,UNIQUE,44,88231115,3018574,7,1.074436,0.000618,,,
CAP41WGS_MO029,All Reads,UNIQUE,45,83867340,3024022,7,1.132381,0.000651,,,
CAP41WGS_MO029,All Reads,UNIQUE,47,77805265,3029846,7,1.222959,0.000703,,,
CAP41WGS_MO029,All Reads,UNIQUE,48,75098809,3030962,7,1.2675,0.000728,,,
CAP41WGS_MO029,All Reads,UNIQUE,49,71799062,2998647,7,1.311617,0.000757,,,
CAP41WGS_MO029,All Reads,UNIQUE,50,67632983,2947096,6,1.368473,0.000797,,,
CAP41WGS_MO029,All Reads,UNIQUE,51,62773212,2870757,6,1.436225,0.000848,,,
CAP41WGS_MO029,All Reads,UNIQUE,30,80672875,909253,8,0.353963,0.000371,,,
CAP41WGS_MO029,All Reads,UNIQUE,41,105557564,2959165,7,0.8804,0.000512,,,
CAP41WGS_MO029,All Reads,UNIQUE,29,72520266,743503,8,0.321976,0.000373,,,
CAP41WGS_MO029,All Reads,UNIQUE,5,169310,91,10,0.016879,0.001769,,,
CAP41WGS_MO029,All Reads,UNIQUE,27,55200587,465752,9,0.264979,0.000388,,,
CAP41WGS_MO029,All Reads,UNIQUE,6,190654,133,10,0.021908,0.0019,,,
CAP41WGS_MO029,All Reads,UNIQUE,7,204746,149,10,0.022854,0.001872,,,
CAP41WGS_MO029,All Reads,UNIQUE,8,232995,233,10,0.031406,0.002057,,,
CAP41WGS_MO029,All Reads,UNIQUE,9,259590,283,10,0.034237,0.002035,,,
CAP41WGS_MO029,All Reads,UNIQUE,10,302920,446,10,0.046239,0.002189,,,
CAP41WGS_MO029,All Reads,UNIQUE,11,368095,545,10,0.046498,0.001992,,,
CAP41WGS_MO029,All Reads,UNIQUE,12,476417,810,10,0.053395,0.001876,,,
CAP41WGS_MO029,All Reads,UNIQUE,13,625571,1293,10,0.064912,0.001805,,,
CAP41WGS_MO029,All Reads,UNIQUE,14,882957,2086,10,0.074195,0.001624,,,
CAP41WGS_MO029,All Reads,UNIQUE,15,1295451,3520,10,0.085334,0.001438,,,
CAP41WGS_MO029,All Reads,UNIQUE,16,1934534,5783,10,0.093881,0.001235,,,
CAP41WGS_MO029,All Reads,UNIQUE,17,2903580,10076,10,0.108982,0.001086,,,
CAP41WGS_MO029,All Reads,UNIQUE,18,4351124,16768,10,0.121026,0.000935,,,
CAP41WGS_MO029,All Reads,UNIQUE,19,6421186,27267,10,0.133359,0.000808,,,
CAP41WGS_MO029,All Reads,UNIQUE,20,9272096,42769,9,0.144861,0.0007,,,
CAP41WGS_MO029,All Reads,UNIQUE,21,13036310,65445,9,0.15766,0.000616,,,
CAP41WGS_MO029,All Reads,UNIQUE,22,17792869,97299,9,0.171737,0.000551,,,
CAP41WGS_MO029,All Reads,UNIQUE,23,23610800,140897,9,0.187409,0.000499,,,
CAP41WGS_MO029,All Reads,UNIQUE,24,30464428,198080,9,0.204196,0.000459,,,
CAP41WGS_MO029,All Reads,UNIQUE,25,38195011,268070,9,0.220415,0.000426,,,
CAP41WGS_MO029,All Reads,UNIQUE,26,46511797,357287,9,0.241243,0.000404,,,
CAP41WGS_MO029,All Reads,UNIQUE,28,63970372,594977,9,0.292093,0.000379,,,
CAP41WGS_MO029,All Reads,UNIQUE,52,57747767,2778833,6,1.51122,0.000907,,,
CAP41WGS_MO029,All Reads,UNIQUE,100,339,4,3,0.370562,0.185281,,,
CAP41WGS_MO029,All Reads,UNIQUE,54,48882375,2593396,6,1.666161,0.001035,,,
CAP41WGS_MO029,All Reads,UNIQUE,80,607258,81581,5,4.219065,0.014771,,,
CAP41WGS_MO029,All Reads,UNIQUE,81,510873,62876,4,3.865204,0.015415,,,
CAP41WGS_MO029,All Reads,UNIQUE,82,429147,48990,4,3.585104,0.016198,,,
CAP41WGS_MO029,All Reads,UNIQUE,83,353190,34479,4,3.06582,0.016511,,,
CAP41WGS_MO029,All Reads,UNIQUE,84,276592,24444,4,2.775448,0.017752,,,
CAP41WGS_MO029,All Reads,UNIQUE,85,201005,15964,4,2.494223,0.019741,,,
CAP41WGS_MO029,All Reads,UNIQUE,86,134431,9895,4,2.311622,0.023239,,,
CAP41WGS_MO029,All Reads,UNIQUE,87,88181,6464,4,2.302114,0.028634,,,
CAP41WGS_MO029,All Reads,UNIQUE,88,60854,4032,4,2.080807,0.03277,,,
CAP41WGS_MO029,All Reads,UNIQUE,89,39446,2212,4,1.761094,0.037445,,,
CAP41WGS_MO029,All Reads,UNIQUE,90,25762,1330,4,1.621334,0.044458,,,
CAP41WGS_MO029,All Reads,UNIQUE,91,16609,885,4,1.673402,0.056251,,,
CAP41WGS_MO029,All Reads,UNIQUE,92,9922,473,4,1.49714,0.068839,,,
CAP41WGS_MO029,All Reads,UNIQUE,93,6255,356,4,1.787406,0.094732,,,
CAP41WGS_MO029,All Reads,UNIQUE,94,3553,372,6,3.288124,0.170481,,,
CAP41WGS_MO029,All Reads,UNIQUE,95,1701,504,8,9.30522,0.414487,,,
CAP41WGS_MO029,All Reads,UNIQUE,96,986,388,9,12.358201,0.627393,,,
CAP41WGS_MO029,All Reads,UNIQUE,97,658,1018,10,48.587251,1.52282,,,
CAP41WGS_MO029,All Reads,UNIQUE,98,328,1380,11,132.131294,3.556855,,,
CAP41WGS_MO029,All Reads,UNIQUE,99,133,320,11,75.561189,4.223999,,,
CAP41WGS_MO029,All Reads,UNIQUE,4,164256,58,10,0.011089,0.001456,,,
CAP41WGS_MO029,All Reads,UNIQUE,79,712822,104210,5,4.591227,0.014222,,,
CAP41WGS_MO029,All Reads,UNIQUE,53,53057696,2684625,6,1.589043,0.00097,,,
CAP41WGS_MO029,All Reads,UNIQUE,78,817829,128889,5,4.949414,0.013786,,,
CAP41WGS_MO029,All Reads,UNIQUE,76,1047677,186874,5,5.601727,0.012958,,,
CAP41WGS_MO029,All Reads,UNIQUE,55,45201564,2509104,6,1.743274,0.001101,,,
CAP41WGS_MO029,All Reads,UNIQUE,56,41654980,2415992,6,1.821499,0.001172,,,
CAP41WGS_MO029,All Reads,UNIQUE,57,37884218,2316898,6,1.920654,0.001262,,,
CAP41WGS_MO029,All Reads,UNIQUE,58,33727560,2211342,6,2.059072,0.001385,,,
CAP41WGS_MO029,All Reads,UNIQUE,59,29225947,2090257,6,2.246113,0.001554,,,
CAP41WGS_MO029,All Reads,UNIQUE,60,24712094,1961539,6,2.492802,0.00178,,,
CAP41WGS_MO029,All Reads,UNIQUE,61,20544801,1822787,6,2.786342,0.002064,,,
CAP41WGS_MO029,All Reads,UNIQUE,62,16987338,1680024,6,3.105922,0.002396,,,
CAP41WGS_MO029,All Reads,UNIQUE,63,14048460,1533726,6,3.428621,0.002769,,,
CAP41WGS_MO029,All Reads,UNIQUE,64,11623423,1394801,6,3.768588,0.003191,,,
CAP41WGS_MO029,All Reads,UNIQUE,65,9600303,1252873,6,4.098477,0.003662,,,
CAP41WGS_MO029,All Reads,UNIQUE,66,7922087,1115105,5,4.420553,0.004186,,,
CAP41WGS_MO029,All Reads,UNIQUE,67,6448434,974796,5,4.747445,0.004808,,,
CAP41WGS_MO029,All Reads,UNIQUE,68,5168154,836552,5,5.083443,0.005558,,,
CAP41WGS_MO029,All Reads,UNIQUE,69,4144924,708984,5,5.371806,0.00638,,,
CAP41WGS_MO029,All Reads,UNIQUE,70,3331053,594263,5,5.602703,0.007268,,,
CAP41WGS_MO029,All Reads,UNIQUE,71,2669917,487643,5,5.735941,0.008214,,,
CAP41WGS_MO029,All Reads,UNIQUE,72,2160214,404645,5,5.882716,0.009248,,,
CAP41WGS_MO029,All Reads,UNIQUE,73,1761175,333842,5,5.953041,0.010303,,,
CAP41WGS_MO029,All Reads,UNIQUE,74,1450253,274368,5,5.941418,0.011343,,,
CAP41WGS_MO029,All Reads,UNIQUE,75,1217720,227404,5,5.864772,0.012298,,,
CAP41WGS_MO029,All Reads,UNIQUE,77,919915,154911,5,5.28853,0.013437,,,
CAP41WGS_MO029,All Reads,UNIQUE,3,148757,39,9,0.008234,0.001318,,,
CAP41WGS_MO029,All Reads,ALL,54,48882375,5794094,6,1.743888,0.000724,,,
CAP41WGS_MO029,All Reads,UNIQUE,1,100510,21,8,0.006562,0.001432,,,
CAP41WGS_MO029,All Reads,ALL,30,80672875,1570262,8,0.286372,0.000229,,,
CAP41WGS_MO029,All Reads,ALL,31,88276440,1946882,8,0.324474,0.000233,,,
CAP41WGS_MO029,All Reads,ALL,32,95175441,2356446,8,0.364266,0.000237,,,
CAP41WGS_MO029,All Reads,ALL,33,101272012,2814272,8,0.408848,0.000244,,,
CAP41WGS_MO029,All Reads,ALL,34,106580575,3279708,8,0.452733,0.00025,,,
CAP41WGS_MO029,All Reads,ALL,35,110997872,3788084,8,0.5021,0.000258,,,
CAP41WGS_MO029,All Reads,ALL,36,114484260,4311066,8,0.554019,0.000267,,,
CAP41WGS_MO029,All Reads,ALL,37,116323554,4787682,8,0.60554,0.000277,,,
CAP41WGS_MO029,All Reads,ALL,38,116105623,5248795,8,0.665107,0.00029,,,
CAP41WGS_MO029,All Reads,ALL,39,114081347,5620535,7,0.724851,0.000306,,,
CAP41WGS_MO029,All Reads,ALL,40,110526771,5949268,7,0.79192,0.000325,,,
CAP41WGS_MO029,All Reads,ALL,41,105557564,6171889,7,0.860229,0.000346,,,
CAP41WGS_MO029,All Reads,ALL,42,99687188,6339377,7,0.935605,0.000372,,,
CAP41WGS_MO029,All Reads,ALL,43,93641152,6475346,7,1.017377,0.0004,,,
CAP41WGS_MO029,All Reads,ALL,44,88231115,6576956,7,1.096702,0.000428,,,
CAP41WGS_MO029,All Reads,ALL,45,83867340,6637839,7,1.164446,0.000452,,,
CAP41WGS_MO029,All Reads,ALL,46,80500873,6664621,7,1.218037,0.000472,,,
CAP41WGS_MO029,All Reads,ALL,47,77805265,6674111,7,1.262031,0.000489,,,
CAP41WGS_MO029,All Reads,ALL,48,75098809,6676649,7,1.30801,0.000506,,,
CAP41WGS_MO029,All Reads,ALL,49,71799062,6606136,7,1.353674,0.000527,,,
CAP41WGS_MO029,All Reads,ALL,50,67632983,6511674,7,1.41651,0.000555,,,
CAP41WGS_MO029,All Reads,ALL,29,72520266,1252347,8,0.254068,0.000227,,,
CAP41WGS_MO029,All Reads,ALL,28,63970372,973085,9,0.223799,0.000227,,,
CAP41WGS_MO029,All Reads,ALL,27,55200587,740093,9,0.197255,0.000229,,,
CAP41WGS_MO029,All Reads,ALL,26,46511797,552395,9,0.174732,0.000235,,,
CAP41WGS_MO029,All Reads,ALL,4,164256,75,10,0.006718,0.000776,,,
CAP41WGS_MO029,All Reads,ALL,5,169310,112,10,0.009732,0.00092,,,
CAP41WGS_MO029,All Reads,ALL,6,190654,150,10,0.011575,0.000945,,,
CAP41WGS_MO029,All Reads,ALL,7,204746,167,10,0.012,0.000929,,,
CAP41WGS_MO029,All Reads,ALL,8,232995,272,10,0.017175,0.001041,,,
CAP41WGS_MO029,All Reads,ALL,9,259590,344,10,0.019496,0.001051,,,
CAP41WGS_MO029,All Reads,ALL,10,302920,524,10,0.02545,0.001112,,,
CAP41WGS_MO029,All Reads,ALL,11,368095,688,10,0.027499,0.001048,,,
CAP41WGS_MO029,All Reads,ALL,12,476417,991,10,0.030604,0.000972,,,
CAP41WGS_MO029,All Reads,ALL,13,625571,1651,10,0.038829,0.000956,,,
CAP41WGS_MO029,All Reads,ALL,51,62773212,6353551,6,1.489113,0.000591,,,
CAP41WGS_MO029,All Reads,ALL,14,882957,2635,10,0.043906,0.000855,,,
CAP41WGS_MO029,All Reads,ALL,16,1934534,7467,10,0.056788,0.000657,,,
CAP41WGS_MO029,All Reads,ALL,17,2903580,13080,10,0.066276,0.00058,,,
CAP41WGS_MO029,All Reads,ALL,18,4351124,22270,10,0.075302,0.000505,,,
CAP41WGS_MO029,All Reads,ALL,19,6421186,36758,10,0.084221,0.000439,,,
CAP41WGS_MO029,All Reads,ALL,20,9272096,58381,9,0.092636,0.000383,,,
CAP41WGS_MO029,All Reads,ALL,21,13036310,90560,9,0.102204,0.00034,,,
CAP41WGS_MO029,All Reads,ALL,22,17792869,136715,9,0.113046,0.000306,,,
CAP41WGS_MO029,All Reads,ALL,23,23610800,202701,9,0.126308,0.000281,,,
CAP41WGS_MO029,All Reads,ALL,24,30464428,291201,9,0.140632,0.000261,,,
CAP41WGS_MO029,All Reads,ALL,25,38195011,403206,9,0.155312,0.000245,,,
CAP41WGS_MO029,All Reads,ALL,15,1295451,4479,10,0.050868,0.00076,,,
CAP41WGS_MO029,All Reads,UNIQUE,2,116883,27,9,0.007255,0.001396,,,
CAP41WGS_MO029,All Reads,ALL,52,57747767,6173009,6,1.572705,0.000633,,,
CAP41WGS_MO029,All Reads,ALL,1,100510,27,8,0.003952,0.000761,,,
CAP41WGS_MO029,All Reads,ALL,81,510873,123017,5,3.542727,0.010101,,,
CAP41WGS_MO029,All Reads,ALL,82,429147,92594,4,3.174404,0.010432,,,
CAP41WGS_MO029,All Reads,ALL,83,353190,63807,4,2.657941,0.010522,,,
CAP41WGS_MO029,All Reads,ALL,84,276592,43246,4,2.300339,0.011062,,,
CAP41WGS_MO029,All Reads,ALL,85,201005,27312,4,1.999089,0.012096,,,
CAP41WGS_MO029,All Reads,ALL,86,134431,16225,4,1.775705,0.013941,,,
CAP41WGS_MO029,All Reads,ALL,87,88181,10208,4,1.703143,0.016857,,,
CAP41WGS_MO029,All Reads,ALL,88,60854,6014,4,1.453984,0.018749,,,
CAP41WGS_MO029,All Reads,ALL,89,39446,3196,4,1.192036,0.021086,,,
CAP41WGS_MO029,All Reads,ALL,90,25762,1896,4,1.08279,0.024867,,,
CAP41WGS_MO029,All Reads,ALL,91,16609,1226,4,1.086007,0.031016,,,
CAP41WGS_MO029,All Reads,ALL,92,9922,671,4,0.994967,0.03841,,,
CAP41WGS_MO029,All Reads,ALL,93,6255,476,4,1.119606,0.051317,,,
CAP41WGS_MO029,All Reads,ALL,94,3553,512,5,2.120119,0.093697,,,
CAP41WGS_MO029,All Reads,ALL,95,1701,586,8,5.068492,0.209377,,,
CAP41WGS_MO029,All Reads,ALL,96,986,431,8,6.431108,0.309776,,,
CAP41WGS_MO029,All Reads,ALL,97,658,1068,10,23.879808,0.73071,,,
CAP41WGS_MO029,All Reads,ALL,98,328,1426,11,63.963343,1.693836,,,
CAP41WGS_MO029,All Reads,ALL,99,133,326,11,36.062135,1.997297,,,
CAP41WGS_MO029,All Reads,ALL,100,339,4,3,0.173598,0.086799,,,
CAP41WGS_MO029,All Reads,UNIQUE,0,137628,1953,8,0.445652,0.010084,,,
CAP41WGS_MO029,All Reads,ALL,80,607258,165104,5,4.000091,0.009844,,,
CAP41WGS_MO029,All Reads,ALL,79,712822,214324,5,4.423593,0.009555,,,
CAP41WGS_MO029,All Reads,ALL,78,817829,270531,5,4.866761,0.009357,,,
CAP41WGS_MO029,All Reads,ALL,77,919915,331508,5,5.301903,0.009208,,,
CAP41WGS_MO029,All Reads,ALL,55,45201564,5611698,6,1.826528,0.000771,,,
CAP41WGS_MO029,All Reads,ALL,56,41654980,5405625,6,1.909257,0.000821,,,
CAP41WGS_MO029,All Reads,ALL,57,37884218,5192745,6,2.01662,0.000885,,,
CAP41WGS_MO029,All Reads,ALL,58,33727560,4971734,6,2.168745,0.000973,,,
CAP41WGS_MO029,All Reads,ALL,59,29225947,4717984,6,2.375053,0.001093,,,
CAP41WGS_MO029,All Reads,ALL,60,24712094,4451553,6,2.650254,0.001256,,,
CAP41WGS_MO029,All Reads,ALL,61,20544801,4170816,6,2.986789,0.001462,,,
